Comissão;Nome da Comissão;Indicado pelo;Condição;Nome Parlamentar;Partido;UF;Entrada;Gabinete;Anexo;Telefone;Fax;Tratamento
CSSF;Comissão de Seguridade Social e Família;PSDB/PSB/PPS/PV;S;LUCIANO DUCCI;PSB;PR;22/03/2017;427;4;3215-5427;3215-2427;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PSDB/PSB/PPS/PV;S;RAIMUNDO GOMES DE MATOS;PSDB;CE;22/03/2017;725;4;3215-5725;3215-2725;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PSDB/PSB/PPS/PV;S;ZECA CAVALCANTI;PTB;PE;22/03/2017;318;4;3215-5318;3215-2318;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PSOL;T;JEAN WYLLYS;PSOL;RJ;22/03/2017;646;4;3215-5646;3215-2646;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PSOL;S;IVAN VALENTE;PSOL;SP;22/03/2017;716;4;3215-5716;3215-2716;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;ADELMO CARNEIRO LEÃO;PT;MG;22/03/2017;231;4;3215-5231;3215-2231;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;ADELSON BARRETO;PR;SE;22/03/2017;937;4;3215-5937;3215-2937;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;ANTONIO BRITO;PSD;BA;22/03/2017;479;3;3215-5479;3215-2479;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;ASSIS CARVALHO;PT;PI;22/03/2017;909;4;3215-5909;3215-2909;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;BENEDITA DA SILVA;PT;RJ;22/03/2017;330;4;3215-5330;3215-2330;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;CHICO D'ANGELO;PT;RJ;22/03/2017;542;4;3215-5542;3215-2542;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;GERALDO RESENDE;PSDB;MS;22/03/2017;905;4;3215-5905;3215-2905;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;JANDIRA FEGHALI;PCdoB;RJ;22/03/2017;622;4;3215-5622;3215-2622;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;JOÃO PAULO KLEINÜBING;PSD;SC;22/03/2017;703;4;3215-5703;3215-2703;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;JORGE SOLLA;PT;BA;22/03/2017;571;3;3215-5571;3215-2571;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;MIGUEL LOMBARDI;PR;SP;22/03/2017;835;4;3215-5835;3215-2835;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;ODORICO MONTEIRO;PSB;CE;22/03/2017;582;3;3215-5582;3215-2582;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;PEPE VARGAS;PT;RS;22/03/2017;858;4;3215-5858;3215-2858;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;SERGIO VIDIGAL;PDT;ES;22/03/2017;812;4;3215-5812;3215-2812;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;T;ZENAIDE MAIA;PR;RN;22/03/2017;439;4;3215-5439;3215-2439;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;ARLINDO CHINAGLIA;PT;SP;22/03/2017;4;1;3215-5966;3215-2966;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;CHRISTIANE DE SOUZA YARED;PR;PR;22/03/2017;201;4;3215-5201;3215-2201;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;ERIKA KOKAY;PT;DF;22/03/2017;203;4;3215-5203;3215-2203;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;FÁBIO MITIDIERI;PSD;SE;22/03/2017;286;3;3215-5286;3215-2286;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;HENRIQUE FONTANA;PT;RS;22/03/2017;256;4;3215-5256;3215-2256;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;JORGE TADEU MUDALEN;DEM;SP;22/03/2017;538;4;3215-5538;3215-2538;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;MARCOS SOARES;DEM;RJ;22/03/2017;741;4;3215-5741;3215-2741;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;NORMA AYUB;DEM;ES;22/03/2017;601;4;3215-5601;3215-2601;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;PADRE JOÃO;PT;MG;22/03/2017;743;4;3215-5743;3215-2743;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;PROFESSORA MARCIVANIA;PCdoB;AP;22/03/2017;338;4;3215-5338;3215-2338;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;RAQUEL MUNIZ;PSD;MG;22/03/2017;444;4;3215-5444;3215-2444;Exma. Senhora Deputada
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;SÁGUAS MORAES;PT;MT;22/03/2017;371;3;3215-5371;3215-2371;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PT/PSD/PR/PROS/PCdoB;S;SILAS FREIRE;PR;PI;22/03/2017;484;3;3215-5484;3215-2484;Exmo. Senhor Deputado
CSSF;Comissão de Seguridade Social e Família;PTdoB;T;OSMAR BERTOLDI;DEM;PR;24/03/2017;268;3;3215-5268;3215-2268;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PDT;T;ANDRÉ FIGUEIREDO;PDT;CE;22/03/2017;940;4;3215-5940;3215-2940;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PDT;S;JULIÃO AMIN;PDT;MA;22/03/2017;;;;;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ASSIS MELO;PCdoB;RS;02/05/2017;625;4;3215-5625;3215-2625;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;BENJAMIN MARANHÃO;SD;PB;22/03/2017;458;4;3215-5458;3215-2458;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;DANIEL ALMEIDA;PCdoB;BA;22/03/2017;317;4;3215-5317;3215-2317;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;JOVAIR ARANTES;PTB;GO;22/03/2017;504;4;3215-5504;3215-2504;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;JOZI ARAÚJO;PODE;AP;22/03/2017;309;4;3215-5309;3215-2309;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MARCELO CASTRO;PMDB;PI;22/03/2017;811;4;3215-5811;3215-2811;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MARCUS VICENTE;PP;ES;22/03/2017;360;4;3215-5360;3215-2360;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;PAULO PEREIRA DA SILVA;SD;SP;22/03/2017;217;4;3215-5217;3215-2217;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ROBINSON ALMEIDA;PT;BA;22/03/2017;576;3;3215-5576;3215-2576;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;RÔNEY NEMER;PP;DF;22/03/2017;572;3;3215-5572;3215-2572;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;WALNEY ROCHA;PEN;RJ;22/03/2017;575;3;3215-5575;3215-2575;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ALICE PORTUGAL;PCdoB;BA;22/03/2017;420;4;3215-5420;3215-2420;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;AUGUSTO COUTINHO;SD;PE;22/03/2017;373;3;3215-5373;3215-2373;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;DANIEL VILELA;PMDB;GO;29/03/2017;471;3;3215-5471;3215-2471;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ERIVELTON SANTANA;PEN;BA;22/03/2017;756;4;3215-5756;3215-2756;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JORGE CÔRTE REAL;PTB;PE;22/03/2017;621;4;3215-5621;3215-2621;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JOSÉ OTÁVIO GERMANO;PP;RS;22/03/2017;424;4;3215-5424;3215-2424;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;LELO COIMBRA;PMDB;ES;22/03/2017;801;4;3215-5801;3215-2801;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;LUIZ CARLOS RAMOS;PODE;RJ;22/03/2017;636;4;3215-5636;3215-2636;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MARCELO AGUIAR;DEM;SP;22/03/2017;367;3;3215-5367;3215-2367;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;SORAYA SANTOS;PMDB;RJ;17/05/2017;352;4;3215-5352;3215-2352;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;WALDIR MARANHÃO;PP;MA;22/03/2017;5;1;3215-5975;;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;T;BEBETO;PSB;BA;22/03/2017;541;4;3215-5541;3215-2541;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;T;FLÁVIA MORAIS;PDT;GO;22/03/2017;738;4;3215-5738;3215-2738;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;T;ROBERTO DE LUCENA;PV;SP;22/03/2017;235;4;3215-5235;3215-2235;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;T;SILVIO COSTA;PTdoB;PE;22/03/2017;417;4;3215-5417;3215-2417;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;T;WOLNEY QUEIROZ;PDT;PE;22/03/2017;936;4;3215-5936;3215-2936;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;S;ALEX CANZIANI;PTB;PR;22/03/2017;842;4;3215-5842;3215-2842;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;S;LAERCIO OLIVEIRA;SD;SE;22/03/2017;629;4;3215-5629;3215-2629;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;S;ROGÉRIO MARINHO;PSDB;RN;22/03/2017;446;4;3215-5446;3215-2446;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;S;SABINO CASTELO BRANCO;PTB;AM;22/03/2017;474;3;3215-5474;3215-2474;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSDB/PSB/PPS/PV;S;VICENTINHO JÚNIOR;PR;TO;05/04/2017;817;4;3215-5817;3215-2817;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PSL;S;LUCAS VERGILIO;SD;GO;23/03/2017;816;4;3215-5816;3215-2816;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;BOHN GASS;PT;RS;22/03/2017;469;3;3215-5469;3215-2469;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;ERIKA KOKAY;PT;DF;22/03/2017;203;4;3215-5203;3215-2203;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;FÁBIO MITIDIERI;PSD;SE;22/03/2017;286;3;3215-5286;3215-2286;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;GORETE PEREIRA;PR;CE;22/03/2017;206;4;3215-5206;3215-2206;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;LEONARDO MONTEIRO;PT;MG;22/03/2017;922;4;3215-5922;3215-2922;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;ORLANDO SILVA;PCdoB;SP;22/03/2017;923;4;3215-5923;3215-2923;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;T;VICENTINHO;PT;SP;22/03/2017;740;4;3215-5740;3215-2740;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;CABO SABINO;PR;CE;22/03/2017;617;4;3215-5617;3215-2617;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;CAPITÃO AUGUSTO;PR;SP;22/03/2017;273;3;3215-5273;3215-2273;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;FELIPE BORNIER;PROS;RJ;26/04/2017;216;4;3215-5216;3215-2216;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;JÔ MORAES;PCdoB;MG;28/03/2017;322;4;3215-5322;3215-2322;Exma. Senhora Deputada
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;MARCON;PT;RS;22/03/2017;569;3;3215-5569;3215-2569;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;NELSON PELLEGRINO;PT;BA;22/03/2017;826;4;3215-5826;3215-2826;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;SÁGUAS MORAES;PT;MT;22/03/2017;371;3;3215-5371;3215-2371;Exmo. Senhor Deputado
CTASP;Comissão de Trabalho, de Administração e Serviço Público;PT/PSD/PR/PROS/PCdoB;S;VALMIR PRASCIDELLI;PT;SP;22/03/2017;837;4;3215-5837;3215-2837;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PDT;T;CARLOS EDUARDO CADOCA;PDT;PE;22/03/2017;718;4;3215-5718;3215-2718;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PDT;S;EVAIR VIEIRA DE MELO;PV;ES;05/04/2017;443;4;3215-5443;3215-2443;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ADAIL CARNEIRO;PP;CE;22/03/2017;335;4;3215-5335;3215-2335;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ADALBERTO CAVALCANTI;PTB;PE;22/03/2017;402;4;3215-5402;3215-2402;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ELMAR NASCIMENTO;DEM;BA;23/03/2017;935;4;3215-5935;3215-2935;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;FABIO REIS;PMDB;SE;22/03/2017;456;4;3215-5456;3215-2456;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;HERCULANO PASSOS;PSD;SP;22/03/2017;926;4;3215-5926;3215-2926;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;LUCAS VERGILIO;SD;GO;22/03/2017;816;4;3215-5816;3215-2816;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MACEDO;PP;CE;22/03/2017;214;4;3215-5214;3215-2214;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MARCELO SQUASSONI;PRB;SP;22/03/2017;550;4;3215-5550;3215-2550;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;VENEZIANO VITAL DO RÊGO;PMDB;PB;22/03/2017;833;4;3215-5833;3215-2833;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ALEX MANENTE;PPS;SP;22/03/2017;245;4;3215-5245;3215-2245;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JUSCELINO FILHO;DEM;MA;23/03/2017;370;3;3215-5370;3215-2370;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;KAIO MANIÇOBA;PMDB;PE;11/05/2017;525;4;3215-5525;3215-2525;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;NELSON MEURER;PP;PR;22/03/2017;916;4;3215-5916;3215-2916;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;PEDRO CHAVES;PMDB;GO;22/03/2017;406;4;3215-5406;3215-2406;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;RENATO MOLLING;PP;RS;22/03/2017;337;4;3215-5337;3215-2337;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ROBERTO BRITTO;PP;BA;22/03/2017;733;4;3215-5733;3215-2733;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PSDB/PSB/PPS/PV;T;BEBETO;PSB;BA;22/03/2017;541;4;3215-5541;3215-2541;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PSDB/PSB/PPS/PV;T;CARLOS SAMPAIO;PSDB;SP;22/03/2017;207;4;3215-5207;3215-2207;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PSDB/PSB/PPS/PV;T;PAULO AZI;DEM;BA;22/03/2017;635;4;3215-5635;3215-2635;Exmo. Senhor Deputado
CTUR;Comissão de Turismo;PSDB/PSB/PPS/PV;T;RAIMUNDO GOMES DE MATOS;PSDB;CE;22/03/2017;725;4;3215-5725;3215-2725;Exmo. Senhor Deputado
